Provincia,Partido,Localidad,Link Indec,ADSL,CABLEMODEM,DIAL UP,FIBRA OPTICA,OTROS,SATELITAL,WIMAX,WIRELESS,Total general
santa fe,las colonias,cululú,82070020.0,0,0,0,0,0,0,0,24,24
santa fe,las colonias,elisa,82070030.0,0,0,0,252,0,0,0,0,252
santa fe,las colonias,empalme san carlos,82070040.0,0,0,0,0,0,0,0,13,13
santa fe,las colonias,esperanza,82070050.0,1017,8029,0,48,0,3,0,422,9519
santa fe,las colonias,felicia,82070060.0,0,0,0,0,0,0,0,433,433
santa fe,las colonias,franck,82070070.0,135,0,0,1386,0,0,0,101,1622
santa fe,las colonias,grutly,82070080.0,93,0,0,0,0,0,0,21,114
santa fe,las colonias,hipatia,82070090.0,0,0,0,0,0,0,0,53,53
santa fe,las colonias,humboldt,82070100.0,212,0,0,24,2,0,0,195,433
santa fe,las colonias,la pelada,82070120.0,0,0,0,106,0,0,0,96,202
santa fe,las colonias,las tunas,82070130.0,3,0,0,108,0,1,0,0,112
santa fe,las colonias,maría luisa,82070140.0,0,0,0,0,0,0,0,167,167
santa fe,las colonias,matilde,82070150.0,85,0,0,0,0,0,0,68,153
santa fe,las colonias,nuevo torino,82070160.0,78,0,0,0,72,0,0,5,155
santa fe,las colonias,otros,,0,0,0,0,0,0,0,16,16
santa fe,las colonias,pilar,82070170.0,112,0,0,10,0,0,0,2,124
santa fe,las colonias,progreso,82070190.0,0,0,0,0,0,0,0,617,617
santa fe,las colonias,providencia,82070200.0,0,0,0,0,0,0,0,136,136
santa fe,las colonias,sa pereyra,82070210.0,54,0,0,0,0,0,0,3,57
santa fe,las colonias,san agustín,82070220.0,0,0,0,0,0,0,0,83,83
santa fe,las colonias,san carlos centro,82070230.0,265,4022,0,10,0,0,0,33,4330
santa fe,las colonias,san carlos norte,82070240.0,0,264,0,1,0,0,0,142,407
santa fe,las colonias,san carlos sud,82070250.0,30,676,0,2,0,0,0,6,714
santa fe,las colonias,san jerónimo del sauce,82070260.0,0,0,0,119,0,0,0,0,119
santa fe,las colonias,san jerónimo norte,82070270.0,135,0,0,1622,0,0,0,261,2018
santa fe,las colonias,santa clara de buena vista,82070290.0,0,758,0,0,0,0,0,0,758
santa fe,las colonias,santo domingo,82070300.0,0,0,0,0,0,0,0,270,270
santa fe,las colonias,sarmiento,82070310.0,135,0,0,0,130,0,0,159,424
santa fe,otros,otros,,0,0,0,0,2581,0,0,0,2581
santa fe,rosario,acebal,82084010.0,20,755,0,36,391,0,0,140,1342
santa fe,rosario,álvarez,82084030.0,5,1393,0,2,134,0,0,0,1534
santa fe,rosario,alvear,82084040.0,893,3258,0,467,0,0,0,20,4638
santa fe,rosario,arminda,82084060.0,0,86,0,0,40,0,0,0,126
santa fe,rosario,arroyo seco,82084070.0,529,4028,0,1529,0,0,0,14,6100
santa fe,rosario,carmen del sauce,82084080.0,0,3,0,180,0,0,0,22,205
santa fe,rosario,coronel bogado,82084090.0,415,0,0,178,0,0,0,0,593
santa fe,rosario,cuatro esquinas,82084110.0,0,0,0,48,0,0,0,0,48
santa fe,rosario,el caramelo,82084120.0,71,0,0,497,0,0,0,0,568
santa fe,rosario,fighiera,82084130.0,185,0,0,0,0,0,0,258,443
santa fe,rosario,funes,82084140.0,1970,6269,1,6830,0,1,0,240,15311
santa fe,rosario,general lagos,82084150.0,400,0,0,1,1,0,0,141,543
santa fe,rosario,granadero baigorria,82084160.0,0,3207,0,974,2,0,0,676,4859
santa fe,rosario,ibarlucea,82084170.0,0,785,0,982,0,0,0,412,2179
santa fe,rosario,pérez,82084210.0,476,0,0,115,0,4,0,6,601
santa fe,rosario,piñero (est. erasto),82084220.0,0,181,0,1,55,0,0,0,237
santa fe,rosario,pueblo esther,82084230.0,397,0,0,842,0,1,0,0,1240
santa fe,rosario,pueblo muñoz (est. bernard),82084240.0,0,118,0,0,54,0,0,0,172
santa fe,rosario,pueblo uranga,82084250.0,15,0,0,162,0,0,0,52,229
santa fe,rosario,puerto arroyo seco,82084260.0,0,0,0,0,25,0,0,0,25
santa fe,rosario,rosario,82084270.0,8813,164525,71,184903,152,2,0,5218,363684
santa fe,rosario,soldini,82084280.0,59,780,0,0,86,0,0,0,925
santa fe,rosario,villa amelia,82084290.0,172,109,0,2,0,0,0,2,285
santa fe,rosario,villa del plata,82084300.0,0,0,0,231,101,0,0,0,332
santa fe,rosario,villa gobernador gálvez,82084310.0,0,17,0,9,0,0,0,39,65
santa fe,rosario,zavalla,82084320.0,150,1,0,0,0,0,0,0,151
santa fe,rosario,albarellos,82084020.0,0,0,0,0,0,0,0,20,20
santa fe,rosario,coronel rodolfo s. domínguez,82084100.0,0,318,0,0,0,0,0,0,318
santa fe,rosario,kilómetro 101,82084180.0,1,0,0,0,0,1,0,0,2
santa fe,rosario,arbilla,82084050.0,31,0,0,0,0,0,0,0,31
santa fe,rosario,monte flores,82084200.0,9,0,0,0,0,0,0,0,9
santa fe,san cristóbal,aguará grande,82091010.0,0,0,0,0,0,1,0,2,3
santa fe,san cristóbal,ambrosetti,82091020.0,0,0,0,0,0,1,0,84,85
santa fe,san cristóbal,arrufo,82091030.0,140,166,0,137,0,0,0,0,443
santa fe,san cristóbal,balneario la verde,82091040.0,0,0,0,0,0,1,0,0,1
santa fe,san cristóbal,capivara,82091050.0,0,0,0,0,0,1,0,0,1
santa fe,san cristóbal,ceres,82091060.0,747,1939,0,0,0,0,0,610,3296
santa fe,san cristóbal,colonia bossi,82091080.0,56,0,0,78,0,0,0,111,245
santa fe,san cristóbal,hersilia,82091120.0,0,210,0,34,0,0,0,370,614
santa fe,san cristóbal,huanqueros,82091130.0,0,0,0,0,0,0,0,32,32
santa fe,san cristóbal,la cabral,82091140.0,0,0,0,0,1,1,0,2,4
santa fe,san cristóbal,la rubia,82091150.0,0,31,0,0,0,0,0,12,43
santa fe,san cristóbal,las palmeras,82091170.0,0,0,0,0,0,0,0,97,97
santa fe,san cristóbal,moisés ville,82091180.0,89,352,0,240,0,0,0,1,682
santa fe,san cristóbal,monigotes,82091190.0,0,0,0,48,0,0,0,12,60
santa fe,san cristóbal,ñanducita,82091200.0,0,0,0,0,0,0,0,39,39
santa fe,san cristóbal,otros,,0,0,0,0,0,0,0,8,8
santa fe,san cristóbal,palacios,82091210.0,2,0,0,36,0,0,0,39,77
santa fe,san cristóbal,san cristóbal,82091220.0,578,815,0,1518,0,1,0,451,3363
santa fe,san cristóbal,san guillermo,82091230.0,887,1478,0,224,0,0,0,248,2837
santa fe,san cristóbal,santurce,82091240.0,0,0,0,0,0,0,0,33,33
santa fe,san cristóbal,soledad,82091250.0,0,0,0,0,0,0,0,201,201
santa fe,san cristóbal,suardi,82091260.0,0,0,0,1560,0,0,0,0,1560
santa fe,san cristóbal,villa saralegui,82091270.0,0,0,0,0,3,0,0,52,55
santa fe,san cristóbal,curupaity,82091110.0,0,0,0,0,0,0,0,15,15
santa fe,san cristóbal,colonia ana,82091070.0,0,0,0,0,0,0,0,6,6
santa fe,san cristóbal,colonia rosa,82091090.0,0,0,0,0,0,0,0,12,12
santa fe,san javier,alejandra,82098010.0,0,0,0,0,0,1,0,453,454
santa fe,san javier,cacique ariacaiquín,82098020.0,0,0,0,0,0,0,0,56,56
santa fe,san javier,colonia durán,82098030.0,0,0,0,0,0,1,0,0,1
santa fe,san javier,romang,82098050.0,0,801,0,2,195,0,0,369,1367
santa fe,san javier,san javier,82098060.0,0,826,0,96,0,0,0,194,1116
santa fe,san javier,la brava,82098040.0,0,0,0,0,0,0,0,20,20
santa fe,san jerónimo,arocena,82105010.0,0,202,0,0,400,0,0,0,602
santa fe,san jerónimo,barrancas,82105030.0,1381,0,0,0,0,0,0,0,1381
santa fe,san jerónimo,barrio caima,82105040.0,0,0,0,0,0,0,0,21,21
santa fe,san jerónimo,bernardo de irigoyen (est. irigoyen),82105060.0,0,0,0,262,0,0,0,0,262
santa fe,san jerónimo,centeno,82105080.0,810,0,0,94,0,0,0,0,904
santa fe,san jerónimo,coronda,82105090.0,419,0,0,3509,215,0,0,684,4827
santa fe,san jerónimo,desvío arijón,82105100.0,130,0,0,0,0,0,0,43,173
santa fe,san jerónimo,díaz,82105110.0,256,0,0,258,0,0,0,0,514
santa fe,san jerónimo,gaboto,82105120.0,0,0,0,0,201,0,0,240,441
santa fe,san jerónimo,gálvez,82105130.0,3272,0,0,4304,59,0,0,20,7655
santa fe,san jerónimo,gessler,82105140.0,96,0,0,105,0,0,0,46,247
santa fe,san jerónimo,irigoyen,82105150.0,0,99,0,0,0,0,0,246,345
santa fe,san jerónimo,larrechea,82105160.0,0,0,0,0,0,0,0,26,26
santa fe,san jerónimo,loma alta,82105170.0,15,0,0,31,0,0,0,0,46
santa fe,san jerónimo,lópez (est. san martín de tours),82105180.0,16,332,0,0,0,0,0,0,348
santa fe,san jerónimo,maciel,82105190.0,393,782,0,0,136,0,0,1,1312
santa fe,san jerónimo,monje,82105200.0,0,0,0,791,0,0,0,0,791
santa fe,san jerónimo,san fabián,82105230.0,55,115,0,0,0,0,0,67,237
santa fe,san jerónimo,san genaro,82105240.0,278,0,0,1124,0,0,0,57,1459
santa fe,san jerónimo,san genaro norte,82105250.0,614,0,0,805,0,0,0,46,1465
santa fe,san jerónimo,san eugenio,82105220.0,0,23,0,0,0,0,0,0,23
santa fe,san justo,angeloni,82112010.0,0,0,0,0,0,0,0,24,24
santa fe,san justo,cayastacito,82112020.0,0,0,0,0,0,0,0,71,71
santa fe,san justo,esther,82112040.0,0,0,0,0,0,0,0,11,11
santa fe,san justo,gobernador crespo,82112050.0,127,1110,0,0,0,0,0,257,1494
santa fe,san justo,la criolla (est. cañadita),82112060.0,246,342,0,0,0,0,0,31,619
santa fe,san justo,marcelino escalada,82112080.0,93,57,0,0,0,0,0,130,280
santa fe,san justo,naré,82112090.0,0,0,0,0,0,0,0,13,13
santa fe,san justo,otros,,0,0,0,0,0,28,0,0,28
santa fe,san justo,pedro gómez cello,82112100.0,0,0,0,0,0,0,0,92,92
santa fe,san justo,ramayón,82112110.0,0,0,0,0,0,0,0,162,162
santa fe,san justo,san bernardo,82112120.0,0,0,0,0,0,0,0,7,7
santa fe,san justo,san justo,82112130.0,222,3,0,8164,550,0,0,52,8991
santa fe,san justo,vera y pintado (est. guaraníes),82112160.0,12,47,0,190,67,0,0,140,456
santa fe,san justo,videla,82112170.0,106,0,0,312,0,0,0,33,451
santa fe,san justo,colonia dolores,82112030.0,0,0,0,0,0,0,0,22,22
santa fe,san justo,la penca y caraguatá,82112070.0,0,0,0,0,0,0,0,26,26
santa fe,san justo,san martín norte,82112140.0,0,0,0,0,0,0,0,35,35
santa fe,san justo,silva (est. abipones),82112150.0,0,0,0,0,0,0,0,25,25
santa fe,san lorenzo,aldao,82119010.0,0,524,0,0,0,0,0,0,524
santa fe,san lorenzo,capitán bermúdez,82119020.0,2997,1255,1,2899,0,0,0,0,7152
santa fe,san lorenzo,carcarañá,82119030.0,537,1,0,0,0,0,0,23,561
santa fe,san lorenzo,coronel arnold,82119040.0,0,0,0,245,0,0,0,0,245
santa fe,san lorenzo,fray luis beltrán,82119050.0,1828,24,0,871,0,0,0,0,2723
santa fe,san lorenzo,fuentes,82119060.0,0,0,0,920,0,0,0,20,940
santa fe,san lorenzo,luis palacios (est. la salada),82119070.0,0,552,0,0,0,0,0,47,599
santa fe,san lorenzo,puerto general san martín,82119080.0,0,0,0,2602,215,2,0,16,2835
santa fe,san lorenzo,pujato,82119090.0,876,0,0,0,15,0,0,103,994
santa fe,san lorenzo,ricardone,82119100.0,341,1128,0,0,0,1,0,22,1492
santa fe,san lorenzo,roldán,82119110.0,1650,1961,0,3123,2,0,0,508,7244
santa fe,san lorenzo,san jerónimo sud,82119120.0,115,1068,0,2,0,0,0,0,1185
santa fe,san lorenzo,san lorenzo,82119130.0,903,5278,0,1020,0,0,0,50,7251
santa fe,san lorenzo,timbúes,82119140.0,148,0,0,1207,134,1,0,79,1569
santa fe,san lorenzo,villa elvira,82119150.0,0,0,0,0,0,0,0,30,30
santa fe,san lorenzo,villa mugueta,82119160.0,0,1,0,0,0,1,0,29,31
santa fe,san martín,carlos pellegrini,82126020.0,310,997,0,615,0,0,0,61,1983
santa fe,san martín,casas,82126030.0,0,11,0,0,0,0,0,8,19
santa fe,san martín,castelar,82126040.0,0,0,0,30,0,0,0,0,30
santa fe,san martín,colonia belgrano,82126050.0,0,86,0,278,250,0,0,0,614
santa fe,san martín,el trébol,82126070.0,611,1539,0,1476,0,0,0,4,3630
santa fe,san martín,landeta,82126080.0,198,217,0,0,0,0,0,0,415
santa fe,san martín,las bandurrias,82126090.0,0,8,0,0,2,0,0,3,13
santa fe,san martín,las petacas,82126100.0,0,0,0,0,0,0,0,0,0
santa fe,san martín,los cardos,82126110.0,66,236,0,15,0,1,0,0,318
santa fe,san martín,maría susana,82126120.0,341,0,0,827,3,0,0,42,1213
santa fe,san martín,piamonte,82126130.0,0,1270,0,0,0,0,0,0,1270
santa fe,san martín,san jorge,82126140.0,1448,980,0,1829,0,1,0,183,4441
santa fe,san martín,san martín de las escobas,82126150.0,795,936,0,0,0,0,0,108,1839
santa fe,san martín,sastre,82126160.0,209,0,0,580,0,0,0,145,934
santa fe,san martín,cañada rosquín,82126010.0,0,1518,0,83,0,0,0,47,1648
santa fe,vera,calchaquí,82133010.0,369,0,0,0,1050,1,0,230,1650
santa fe,vera,cañada ombú,82133020.0,0,0,0,0,0,1,0,34,35
santa fe,vera,colmena,82133030.0,0,0,0,0,0,1,0,0,1
santa fe,vera,fortín olmos,82133040.0,0,0,0,0,0,2,0,337,339
santa fe,vera,garabato,82133050.0,0,0,0,0,0,0,0,104,104
santa fe,vera,intiyaco,82133070.0,0,0,0,0,0,2,0,97,99
santa fe,vera,la gallareta,82133090.0,0,0,0,0,0,0,0,373,373
santa fe,vera,margarita,82133110.0,0,740,0,0,0,2,0,106,848
santa fe,vera,paraje 29,82133120.0,0,0,0,0,0,1,0,34,35
santa fe,vera,pozo de los indios,82133130.0,0,0,0,0,0,2,0,23,25
santa fe,vera,toba,82133160.0,0,0,0,0,0,1,0,52,53
santa fe,vera,vera (est. gobernador vera),82133170.0,286,0,0,0,2000,0,0,801,3087
santa fe,vera,los amores,82133100.0,0,0,0,0,0,0,0,122,122
santa fe,vera,pueblo santa lucía,82133140.0,0,0,0,0,0,0,0,30,30
santa fe,vera,golondrina,82133060.0,0,0,0,0,0,0,0,70,70
santa fe,vera,kilómetro 115,82133080.0,0,0,0,0,0,0,0,3,3
santa fe,vera,tartagal (est. el tajamar),82133150.0,0,0,0,0,0,0,0,210,210
santiago del estero,aguirre,malbrán,86007030.0,9,0,0,1,0,1,0,0,11
santiago del estero,aguirre,villa general mitre (est. pinto),86007040.0,0,229,0,0,0,3,0,2,234
santiago del estero,aguirre,argentina,86007010.0,0,0,0,1,0,0,0,0,1
santiago del estero,aguirre,casares,86007020.0,0,0,0,1,0,0,0,0,1
santiago del estero,alberdi,campo gallo,86014010.0,1,0,0,5,0,4,0,63,73
santiago del estero,alberdi,coronel manuel l. rico,86014020.0,0,0,0,0,0,1,0,0,1
santiago del estero,alberdi,donadeu,86014030.0,1,0,0,1,0,0,0,0,2
santiago del estero,alberdi,sachayoj,86014040.0,0,0,0,204,0,3,0,0,207
santiago del estero,alberdi,santos lugares,86014050.0,0,0,0,11,57,1,0,5,74
santiago del estero,atamisqui,estación atamisqui,86021010.0,1,0,0,1,0,1,0,0,3
santiago del estero,atamisqui,medellín,86021020.0,0,0,0,2,0,1,0,29,32
santiago del estero,atamisqui,villa atamisqui,86021030.0,1,0,0,2,0,2,0,45,50
santiago del estero,avellaneda,colonia dora,86028010.0,55,10,0,1,0,2,0,5,73
santiago del estero,avellaneda,herrera,86028020.0,0,3,0,1,100,1,0,0,105
santiago del estero,avellaneda,icaño,86028030.0,0,3,0,2,0,1,0,79,85
santiago del estero,avellaneda,lugones,86028040.0,0,2,0,2,0,1,0,0,5
santiago del estero,avellaneda,real sayana,86028050.0,0,2,0,2,0,0,0,0,4
santiago del estero,avellaneda,villa mailín,86028060.0,0,0,0,0,0,2,0,1,3
santiago del estero,banda,clodomira,86035060.0,0,0,0,3,5,1,0,417,426
santiago del estero,banda,la banda,86035090.0,26,0,0,1618,0,3,0,367,2014
santiago del estero,banda,los quiroga,86035110.0,0,0,0,0,0,1,0,45,46
santiago del estero,banda,simbolar,86035130.0,0,0,0,1,0,1,0,0,2
santiago del estero,banda,abra grande,86035010.0,1,0,0,0,0,0,0,0,1
santiago del estero,banda,chaupi pozo,86035050.0,0,0,0,1,0,0,0,0,1
santiago del estero,banda,huyamampa,86035070.0,0,0,0,1,0,0,0,0,1
santiago del estero,banda,la aurora,86035080.0,0,0,0,1,0,0,0,0,1
santiago del estero,banda,los soria,86035120.0,1,0,0,0,0,0,0,0,1
santiago del estero,banda,tramo 20,86035150.0,1,0,0,0,0,0,0,0,1
santiago del estero,belgrano,bandera,86042010.0,0,429,0,4,0,3,0,69,505
santiago del estero,belgrano,cuatro bocas,86042020.0,0,0,0,0,0,1,0,97,98
santiago del estero,belgrano,fortín inca,86042030.0,0,0,0,1,0,1,0,111,113
santiago del estero,belgrano,guardia escolta,86042040.0,5,4,0,1,0,1,0,13,24
santiago del estero,capital,el mojón,86049020.0,0,0,0,0,0,1,0,3,4
santiago del estero,capital,el zanjón,86049030.0,0,0,0,0,0,1,0,96,97
santiago del estero,capital,san pedro,86049090.0,0,0,0,0,250,0,0,4,254
santiago del estero,capital,santa maría,86049100.0,1,0,0,1,0,0,0,4,6
santiago del estero,capital,santiago del estero,86049110.0,3196,77685,2,17294,1,5,0,1708,99891
santiago del estero,capital,los cardozos,86049040.0,0,0,0,2,0,0,0,3,5
santiago del estero,capital,yanda,86049130.0,0,0,0,0,0,0,0,38,38
santiago del estero,capital,maco,86049050.0,0,0,0,0,0,0,0,78,78
santiago del estero,capital,maquito,86049060.0,0,0,0,0,0,1,0,43,44
santiago del estero,capital,morales,86049070.0,0,0,0,0,0,0,0,3,3
santiago del estero,capital,vuelta de la barranca,86049120.0,0,0,0,0,0,0,0,4,4
santiago del estero,choya,choya,86063020.0,49,0,0,3,0,2,0,0,54
santiago del estero,choya,estación la punta,86063030.0,360,0,0,0,0,0,0,0,360
santiago del estero,choya,frías,86063040.0,1193,1,0,3222,0,2,0,782,5200
santiago del estero,choya,laprida,86063050.0,0,0,0,3,0,0,0,5,8
santiago del estero,choya,tapso,86063080.0,0,0,0,1,0,0,0,71,72
santiago del estero,choya,villa la punta,86063090.0,0,0,0,4,0,1,0,5,10
santiago del estero,copo,el caburé,86056010.0,0,0,0,0,20,0,0,100,120
santiago del estero,copo,la firmeza,86056020.0,0,0,0,0,0,0,0,20,20
santiago del estero,copo,los pirpintos,86056030.0,0,0,0,200,0,1,0,0,201
santiago del estero,copo,los tigres,86056040.0,0,0,0,0,80,0,0,50,130
santiago del estero,copo,monte quemado,86056050.0,0,0,0,243,2,5,0,0,250
santiago del estero,copo,nueva esperanza,86056060.0,0,0,0,0,0,1,0,50,51
santiago del estero,copo,pampa de los guanacos,86056070.0,0,0,0,204,0,3,0,0,207
santiago del estero,copo,san josé del boquerón,86056080.0,0,0,0,0,120,0,0,5,125
santiago del estero,copo,urutaú,86056090.0,0,0,0,0,0,0,0,30,30
santiago del estero,figueroa,bandera bajada,86070010.0,0,0,0,3,0,0,0,5,8
santiago del estero,figueroa,caspi corral,86070020.0,1,0,0,0,0,0,0,5,6
santiago del estero,figueroa,la cañada,86070060.0,0,0,0,4,0,1,0,45,50
santiago del estero,figueroa,vaca huañuna,86070090.0,0,0,0,1,0,0,0,3,4
santiago del estero,figueroa,villa figueroa,86070100.0,0,0,0,1,0,0,0,3,4
santiago del estero,figueroa,la invernada,86070070.0,1,0,0,2,0,0,0,1,4
santiago del estero,figueroa,colonia san juan,86070030.0,0,0,0,0,0,0,0,1,1
santiago del estero,general taboada,añatuya,86077010.0,7,740,0,3162,200,4,0,365,4478
santiago del estero,general taboada,averías,86077020.0,0,0,0,1,0,0,0,4,5
santiago del estero,general taboada,estación tacañitas,86077030.0,0,0,0,2,0,1,0,3,6
santiago del estero,general taboada,los juríes,86077050.0,0,153,0,5,0,1,0,0,159
santiago del estero,general taboada,tomás young,86077060.0,0,43,0,0,0,0,0,2,45
santiago del estero,guasayán,lavalle,86084010.0,1,0,0,0,200,2,0,1,204
santiago del estero,guasayán,san pedro,86084020.0,1,0,0,0,0,0,0,2,3
santiago del estero,jiménez,el arenal,86091005.0,0,0,0,0,72,1,0,0,73
santiago del estero,jiménez,el bobadal,86091010.0,0,0,0,0,5,1,0,0,6
santiago del estero,jiménez,el charco,86091020.0,0,0,0,3,30,0,0,0,33
santiago del estero,jiménez,gramilla,86091040.0,0,0,0,1,48,0,0,0,49
santiago del estero,jiménez,isca yacu,86091050.0,0,0,0,0,7,0,0,0,7
santiago del estero,jiménez,pozo hondo,86091070.0,0,0,0,3,181,3,0,0,187
santiago del estero,juan f. ibarra,el colorado,86098010.0,0,0,0,0,20,1,0,0,21
santiago del estero,juan f. ibarra,el cuadrado,86098020.0,0,0,0,0,0,2,0,121,123
santiago del estero,juan f. ibarra,matará,86098030.0,0,0,0,4,0,1,0,20,25
santiago del estero,juan f. ibarra,suncho corral,86098040.0,110,0,0,0,0,2,0,73,185
santiago del estero,juan f. ibarra,vilelas,86098050.0,1,0,0,0,0,1,0,2,4
santiago del estero,loreto,villa san martín (est. loreto),86105010.0,0,0,0,0,0,1,0,341,342
santiago del estero,mitre,villa unión,86112010.0,0,3,0,2,0,1,0,0,6
santiago del estero,moreno,aerolito,86119010.0,1,0,0,0,25,3,0,1,30
santiago del estero,moreno,alhuampa,86119020.0,1,0,0,1,20,0,0,0,22
santiago del estero,moreno,hasse,86119030.0,1,0,0,0,15,0,0,0,16
santiago del estero,moreno,pueblo pablo torelo (est. otumpa),86119090.0,1,0,0,1,50,0,0,0,52
santiago del estero,moreno,quimilí,86119100.0,306,661,0,1,250,6,0,8,1232
santiago del estero,moreno,roversi,86119110.0,1,0,0,0,15,1,0,0,17
santiago del estero,moreno,tintina,86119120.0,0,0,0,193,0,3,0,0,196
santiago del estero,moreno,weisburd,86119130.0,0,0,0,0,0,1,0,43,44
santiago del estero,moreno,hernán mejía miraval,86119040.0,1,0,0,0,0,0,0,0,1
santiago del estero,moreno,patay,86119080.0,1,0,0,0,0,0,0,0,1
santiago del estero,moreno,las tinajas,86119050.0,0,0,0,0,0,1,0,0,1
santiago del estero,ojo de agua,otros,,0,0,0,0,0,4,0,0,4
santiago del estero,ojo de agua,sol de julio,86126020.0,0,0,0,1,0,2,0,39,42
santiago del estero,ojo de agua,villa ojo de agua,86126030.0,0,0,0,5,333,0,0,62,400
santiago del estero,otros,otros,,0,0,0,0,310,0,0,0,310
santiago del estero,pellegrini,el mojón,86133010.0,0,0,0,1,20,0,0,4,25
santiago del estero,pellegrini,las delicias,86133020.0,0,0,0,0,38,0,0,3,41
santiago del estero,pellegrini,nueva esperanza,86133030.0,0,0,0,3,134,1,0,10,148
santiago del estero,pellegrini,rapelli,86133050.0,1,0,0,2,13,0,0,0,16
santiago del estero,pellegrini,santo domingo,86133060.0,0,0,0,0,60,0,0,5,65
santiago del estero,quebrachos,sumampa,86140020.0,0,147,0,2,0,1,0,45,195
santiago del estero,quebrachos,sumampa viejo,86140030.0,0,0,0,0,0,0,0,18,18
santiago del estero,quebrachos,ramírez de velazco,86140010.0,1,0,0,0,0,0,0,0,1
santiago del estero,río hondo,chañar pozo de abajo,86147010.0,0,0,0,0,3,0,0,0,3
santiago del estero,río hondo,chauchillas,86147020.0,0,0,0,0,2,1,0,0,3
santiago del estero,río hondo,colonia tinco,86147030.0,0,0,0,1,4,1,0,0,6
santiago del estero,río hondo,el charco,86147040.0,0,0,0,0,0,1,0,0,1
santiago del estero,río hondo,gramilla,86147050.0,0,0,0,0,0,1,0,73,74
santiago del estero,río hondo,los núñez,86147080.0,0,0,0,3,7,0,0,0,10
santiago del estero,río hondo,mansupa,86147090.0,0,0,0,0,2,0,0,0,2
santiago del estero,río hondo,pozuelos,86147100.0,0,0,0,1,0,1,0,0,2
santiago del estero,río hondo,termas de río hondo,86147130.0,701,0,0,4,80,1,0,378,1164
santiago del estero,río hondo,villa río hondo,86147150.0,0,0,0,0,10,0,0,0,10
santiago del estero,rivadavia,colonia alpina,86154010.0,0,50,0,0,0,1,0,45,96
santiago del estero,rivadavia,palo negro,86154020.0,0,0,0,1,0,0,0,8,9
santiago del estero,rivadavia,selva,86154030.0,0,557,0,542,0,2,0,357,1458
santiago del estero,robles,beltrán,86161010.0,78,0,0,0,0,1,0,70,149
santiago del estero,robles,colonia el simbolar,86161020.0,0,0,0,0,0,2,0,42,44
santiago del estero,robles,fernández,86161030.0,523,0,0,3,0,1,0,108,635
santiago del estero,robles,ingeniero forres (est. chaguar punco),86161040.0,0,0,0,1,0,1,0,97,99
santiago del estero,robles,vilmer,86161050.0,0,0,0,3,0,1,0,0,4
santiago del estero,salavina,chilca juliana,86168010.0,0,0,0,2,0,1,0,1,4
santiago del estero,salavina,los telares,86168020.0,0,0,0,4,0,1,0,0,5
santiago del estero,salavina,villa salavina,86168030.0,0,0,0,0,0,1,0,1,2
santiago del estero,san martín,brea pozo,86175010.0,0,0,0,1,0,1,0,74,76
santiago del estero,san martín,estación robles,86175020.0,0,0,0,0,0,1,0,0,1
